country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Jammu and Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",09-07-2026 20:00,34.06313,74.96017,PM10,32,78,49
India,Jammu and Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",09-07-2026 20:00,34.06313,74.96017,NO2,12,13,13
India,Jammu and Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",09-07-2026 20:00,34.066206,74.81982,NH3,9,9,9
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",09-07-2026 20:00,22.7289,75.8076,NO2,44,142,72
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",09-07-2026 20:00,23.168606,79.932247,PM2.5,17,39,29
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",09-07-2026 20:00,23.168606,79.932247,CO,32,54,39
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",09-07-2026 20:00,23.168606,79.932247,OZONE,31,43,38
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",09-07-2026 20:00,23.163174,79.973061,PM10,23,500,218
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",09-07-2026 20:00,23.142888,79.916147,NH3,2,2,2
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",09-07-2026 20:00,23.142888,79.916147,SO2,6,7,6
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",09-07-2026 20:00,23.142888,79.916147,OZONE,7,9,9
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",09-07-2026 20:00,23.218135,79.95777,CO,10,75,49
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",09-07-2026 20:00,23.218135,79.95777,OZONE,2,7,5
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",09-07-2026 20:00,23.50016,80.23284,OZONE,15,27,21
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",09-07-2026 20:00,23.10844,77.511428,PM2.5,34,73,52
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",09-07-2026 20:00,23.10844,77.511428,NO2,24,34,28
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",09-07-2026 20:00,23.10844,77.511428,NH3,10,10,10
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",09-07-2026 20:00,29.14056,75.744941,CO,47,68,55
India,Haryana,Jind,"Police Lines, Jind - HSPCB",09-07-2026 20:00,29.307814,76.337619,PM2.5,29,54,41
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",09-07-2026 20:00,29.8006,76.4155,NH3,4,6,5
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",09-07-2026 20:00,29.6953,77.0027,SO2,12,13,12
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",09-07-2026 20:00,29.6953,77.0027,OZONE,6,14,8
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",09-07-2026 20:00,29.966942,76.875879,PM10,23,68,44
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",09-07-2026 20:00,29.966942,76.875879,NO2,62,85,74
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",09-07-2026 20:00,27.9002,76.9938,PM10,74,81,78
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",09-07-2026 20:00,27.9002,76.9938,NH3,7,9,8
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",09-07-2026 20:00,28.360699,76.93609,PM2.5,49,111,79
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",09-07-2026 20:00,28.360699,76.93609,NH3,9,24,15
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",09-07-2026 20:00,28.060249,76.113115,NO2,17,25,21
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",09-07-2026 20:00,12.733409,77.298051,CO,18,31,24
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",09-07-2026 20:00,12.733409,77.298051,OZONE,17,45,33
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",09-07-2026 20:00,13.94,75.555917,NH3,3,4,3
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",09-07-2026 20:00,16.802639,75.722694,OZONE,16,17,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",09-07-2026 20:00,16.7602,77.1428,CO,3,6,5
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",09-07-2026 20:00,8.8787,76.6073,PM2.5,10,64,44
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",09-07-2026 20:00,8.8787,76.6073,PM10,29,61,49
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",09-07-2026 20:00,8.8787,76.6073,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",09-07-2026 20:00,8.5637,76.8865,PM2.5,40,45,42
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",09-07-2026 20:00,8.5637,76.8865,CO,20,24,22
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",09-07-2026 20:00,12.9756843,77.5660749,PM10,109,110,109
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",09-07-2026 20:00,12.9756843,77.5660749,NO2,27,33,30
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",09-07-2026 20:00,12.9756843,77.5660749,CO,52,63,58
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",09-07-2026 20:00,13.029152,77.585901,PM10,14,56,27
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",09-07-2026 20:00,12.7816279,77.6299145,PM10,36,76,52
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",09-07-2026 20:00,12.7816279,77.6299145,NH3,4,4,4
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",09-07-2026 20:00,12.7816279,77.6299145,CO,38,39,39
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",09-07-2026 20:00,12.951913,77.539784,PM10,23,50,36
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",09-07-2026 20:00,11.55358,76.55521,NO2,15,30,27
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",09-07-2026 20:00,13.428828,77.731418,NO2,2,6,3
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",09-07-2026 20:00,13.428828,77.731418,NH3,1,1,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",09-07-2026 20:00,13.428828,77.731418,SO2,15,26,18
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",09-07-2026 20:00,23.210494,77.425409,PM10,35,91,59
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",09-07-2026 20:00,23.210494,77.425409,NO2,11,14,13
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",09-07-2026 20:00,23.233584,77.400574,PM10,66,106,84
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",09-07-2026 20:00,23.233584,77.400574,NO2,9,23,14
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",09-07-2026 20:00,23.233584,77.400574,CO,32,45,36
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",09-07-2026 20:00,23.233584,77.400574,OZONE,9,18,15
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",09-07-2026 20:00,22.9682591,76.064118,NH3,2,3,3
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",09-07-2026 20:00,26.200388,78.147714,PM2.5,28,60,44
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",09-07-2026 20:00,26.259242,78.216432,SO2,3,14,6
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",09-07-2026 20:00,26.259242,78.216432,OZONE,23,71,56
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",09-07-2026 20:00,26.203442,78.193251,PM10,26,51,36
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",09-07-2026 20:00,26.203442,78.193251,NH3,4,9,5
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",09-07-2026 20:00,22.431,75.5213,CO,23,37,30
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",09-07-2026 20:00,23.707909,86.41467,PM2.5,43,74,50
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",09-07-2026 20:00,23.707909,86.41467,NH3,3,3,3
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",09-07-2026 20:00,23.707909,86.41467,CO,38,40,39
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",09-07-2026 20:00,12.9135218,77.5950804,NH3,4,4,4
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",09-07-2026 20:00,12.9135218,77.5950804,CO,46,49,47
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",09-07-2026 20:00,12.938539,77.5901,PM10,10,69,39
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",09-07-2026 20:00,12.938539,77.5901,NO2,11,29,18
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",09-07-2026 20:00,12.9352049,77.6814488,CO,37,38,37
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",09-07-2026 20:00,12.9352049,77.6814488,OZONE,19,25,22
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",09-07-2026 20:00,12.920984,77.584908,NO2,4,11,7
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",09-07-2026 20:00,12.990328,77.5431385,PM10,52,55,54
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",09-07-2026 20:00,17.336318,76.847397,PM2.5,10,31,26
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",09-07-2026 20:00,17.336318,76.847397,CO,28,30,29
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",09-07-2026 20:00,14.816666,74.141003,SO2,12,23,19
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",09-07-2026 20:00,15.34763,76.181767,PM10,13,51,24
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",09-07-2026 20:00,12.21041,76.37376,PM10,25,101,64
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",09-07-2026 20:00,12.21041,76.37376,OZONE,5,52,27
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",09-07-2026 20:00,23.838586,78.759431,NH3,2,6,5
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",09-07-2026 20:00,23.1633321,75.800225,PM2.5,9,98,42
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",09-07-2026 20:00,23.1633321,75.800225,CO,19,22,20
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",09-07-2026 20:00,19.10122,74.73339,PM2.5,6,76,31
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",09-07-2026 20:00,19.10122,74.73339,SO2,3,17,10
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",09-07-2026 20:00,19.215784,73.199781,NO2,11,34,20
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",09-07-2026 20:00,19.215784,73.199781,NH3,3,4,3
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",09-07-2026 20:00,20.9402359,77.7895248,PM2.5,6,54,29
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",09-07-2026 20:00,20.9402359,77.7895248,SO2,6,46,10
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",09-07-2026 20:00,19.87562,75.38731,OZONE,21,38,33
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",09-07-2026 20:00,19.863756,75.321188,PM2.5,96,185,136
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",09-07-2026 20:00,19.863756,75.321188,PM10,71,103,88
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",09-07-2026 20:00,19.863756,75.321188,NH3,1,3,2
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",09-07-2026 20:00,19.16485,73.23409,SO2,2,3,3
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",09-07-2026 20:00,19.16485,73.23409,OZONE,24,26,25
India,Maharashtra,Beed,"Bir, Beed - MPCB",09-07-2026 20:00,18.988474,75.753873,NO2,5,21,12
India,Maharashtra,Beed,"Bir, Beed - MPCB",09-07-2026 20:00,18.988474,75.753873,CO,21,25,22
India,Maharashtra,Beed,"Bir, Beed - MPCB",09-07-2026 20:00,18.988474,75.753873,OZONE,15,20,17
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",09-07-2026 20:00,19.0243902,73.0406721,NO2,15,32,18
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",09-07-2026 20:00,18.9936162,72.8128113,NO2,7,18,10
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",09-07-2026 20:00,18.9767,72.838,NO2,9,21,14
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",09-07-2026 20:00,19.065931,72.862131,NO2,1,2,2
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",09-07-2026 20:00,19.065931,72.862131,SO2,2,3,3
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",09-07-2026 20:00,19.065931,72.862131,OZONE,15,16,15
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",09-07-2026 20:00,19.060498,72.923356,NH3,3,8,5
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",09-07-2026 20:00,19.060498,72.923356,OZONE,4,9,6
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",09-07-2026 20:00,19.19709,72.82204,NO2,12,28,19
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",09-07-2026 20:00,19.0364585,72.8954371,NH3,8,21,12
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",09-07-2026 20:00,19.04946,72.923,PM2.5,10,62,29
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",09-07-2026 20:00,19.04946,72.923,NH3,10,13,12
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",09-07-2026 20:00,19.04946,72.923,CO,69,73,71
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",09-07-2026 20:00,19.309073,73.057223,PM2.5,9,45,25
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",09-07-2026 20:00,19.309073,73.057223,CO,14,21,18
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",09-07-2026 20:00,19.786089,72.757971,PM2.5,41,55,47
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",09-07-2026 20:00,19.9629,79.298714,CO,38,52,47
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",09-07-2026 20:00,19.9775302,79.2337086,NH3,1,4,2
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",09-07-2026 20:00,19.9775302,79.2337086,SO2,3,46,9
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",09-07-2026 20:00,19.9775302,79.2337086,OZONE,19,35,26
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",09-07-2026 20:00,20.918946,74.776388,PM10,44,104,64
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",09-07-2026 20:00,20.918946,74.776388,SO2,1,2,2
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",09-07-2026 20:00,19.2268427,73.0788456,PM2.5,4,15,9
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",09-07-2026 20:00,19.710842,77.151824,CO,11,24,16
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",09-07-2026 20:00,21.001264,75.565602,NH3,0,5,3
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",09-07-2026 20:00,19.192056,72.9585188,PM2.5,2,69,32
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",09-07-2026 20:00,19.192056,72.9585188,NO2,1,25,6
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",09-07-2026 20:00,19.192056,72.9585188,CO,28,84,50
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",09-07-2026 20:00,16.7143745,74.2426398,PM10,16,51,28
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",09-07-2026 20:00,18.39963,76.57452,NH3,1,8,4
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",09-07-2026 20:00,18.1023399,73.4783687,PM2.5,30,86,52
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",09-07-2026 20:00,18.1023399,73.4783687,NH3,5,5,5
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",09-07-2026 20:00,19.10078,72.87462,NO2,25,26,26
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",09-07-2026 20:00,19.10078,72.87462,NH3,0,0,0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",09-07-2026 20:00,18.897756,72.81332,NO2,82,116,96
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",09-07-2026 20:00,18.530085,73.849598,CO,10,20,13
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",09-07-2026 20:00,18.459883,73.852193,PM2.5,17,40,28
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",09-07-2026 20:00,18.57304,73.927715,NO2,18,40,27
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",09-07-2026 20:00,18.45445,73.854155,CO,16,17,17
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",09-07-2026 20:00,18.45445,73.854155,OZONE,40,40,40
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",09-07-2026 20:00,18.547056,73.826908,NO2,5,9,7
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",09-07-2026 20:00,16.5038,74.3623,PM10,18,57,35
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",09-07-2026 20:00,20.021503,73.813844,OZONE,10,27,18
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",09-07-2026 20:00,19.95022,73.73148,PM2.5,29,60,42
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",09-07-2026 20:00,19.95022,73.73148,NH3,1,2,2
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",09-07-2026 20:00,19.02579,73.10297,CO,1,18,12
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",09-07-2026 20:00,19.1135051,73.008978,NO2,42,44,43
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",09-07-2026 20:00,19.1135051,73.008978,SO2,17,17,17
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",09-07-2026 20:00,19.063,73.1209,CO,3,10,5
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",09-07-2026 20:00,19.090337,73.014232,PM2.5,7,45,24
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",09-07-2026 20:00,19.090337,73.014232,NH3,8,15,11
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",09-07-2026 20:00,19.265594,76.761463,CO,8,14,11
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",09-07-2026 20:00,19.083694,72.920967,PM2.5,10,48,23
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",09-07-2026 20:00,19.083694,72.920967,CO,19,27,21
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",09-07-2026 20:00,19.053536,72.84643,NH3,2,4,3
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",09-07-2026 20:00,19.053536,72.84643,OZONE,17,19,18
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",09-07-2026 20:00,19.000083,72.813993,PM10,74,120,96
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",09-07-2026 20:00,19.000083,72.813993,CO,2,2,2
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",09-07-2026 20:00,19.1375,72.915056,NO2,6,7,6
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",09-07-2026 20:00,19.1375,72.915056,SO2,11,17,15
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM",09-07-2026 20:00,18.640051,73.848956,NO2,19,37,25
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",09-07-2026 20:00,18.63673,73.82487,PM10,47,70,59
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",09-07-2026 20:00,18.63673,73.82487,NO2,4,13,7
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",09-07-2026 20:00,18.63673,73.82487,NH3,0,12,1
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",09-07-2026 20:00,18.664282,73.763966,NO2,14,18,16
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",09-07-2026 20:00,18.616318,73.765797,PM10,40,95,68
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",09-07-2026 20:00,18.59051,73.77946,PM2.5,17,254,44
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",09-07-2026 20:00,19.11074,72.86084,OZONE,7,14,11
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",09-07-2026 20:00,19.215859,72.831718,CO,3,23,8
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",09-07-2026 20:00,21.14472,79.107595,SO2,0,20,8
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",09-07-2026 20:00,21.121801,79.04952,PM2.5,12,48,27
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",09-07-2026 20:00,21.143383,79.048912,NO2,5,14,7
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",09-07-2026 20:00,19.173852,77.296291,NO2,3,12,8
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",09-07-2026 20:00,19.173852,77.296291,NH3,3,5,4
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",09-07-2026 20:00,25.14389,75.821256,NO2,11,22,13
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",09-07-2026 20:00,25.14389,75.821256,NH3,5,9,7
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",09-07-2026 20:00,25.196024,75.855668,PM2.5,18,70,45
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",09-07-2026 20:00,25.16409,75.858137,PM2.5,13,73,44
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",09-07-2026 20:00,25.16409,75.858137,NH3,3,5,4
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",09-07-2026 20:00,25.16409,75.858137,OZONE,8,49,32
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",09-07-2026 20:00,27.213494,73.734444,NO2,1,10,5
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",09-07-2026 20:00,27.213494,73.734444,SO2,0,6,3
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",09-07-2026 20:00,25.771061,73.340227,CO,20,23,22
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",09-07-2026 20:00,24.041198,74.780702,NO2,5,12,9
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",09-07-2026 20:00,24.041198,74.780702,SO2,1,5,2
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",09-07-2026 20:00,25.03636,73.883502,PM10,54,161,86
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",09-07-2026 20:00,25.03636,73.883502,CO,11,18,16
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",09-07-2026 20:00,26.031443,76.359327,SO2,0,7,4
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",09-07-2026 20:00,27.608912,75.153302,PM2.5,38,97,66
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",09-07-2026 20:00,27.608912,75.153302,CO,17,22,18
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",09-07-2026 20:00,24.885261,72.857549,NO2,4,11,7
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",09-07-2026 20:00,24.885261,72.857549,OZONE,8,27,17
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",09-07-2026 20:00,17.65439,75.90649,NH3,2,5,4
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",09-07-2026 20:00,17.6336264,75.9132495,PM10,8,54,26
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",09-07-2026 20:00,17.6336264,75.9132495,NH3,6,13,9
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",09-07-2026 20:00,19.26777,72.97182,NH3,1,2,2
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",09-07-2026 20:00,19.235581,73.159121,PM10,32,115,57
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",09-07-2026 20:00,19.235581,73.159121,NO2,16,31,23
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",09-07-2026 20:00,19.2307571,73.155192,OZONE,11,16,14
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",09-07-2026 20:00,19.445821,72.7988231,CO,10,61,31
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",09-07-2026 20:00,25.5586,91.8985,SO2,10,11,11
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",09-07-2026 20:00,25.5586,91.8985,OZONE,21,28,24
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",09-07-2026 20:00,23.7176342,92.7192841,SO2,14,15,14
